timestamp_ms,target_x,target_y,target_z,real_x,real_y,real_z,error,base_deg,shoulder_deg,elbow_deg,torque_shoulder,torque_elbow,limit_shoulder,limit_elbow,torque_base,limit_base
5182,20.0,-0.306,7.0,19.98,-0.299,6.671,0.33,-0.86,50.95,-119.29,8.04,2.15,54.0,8.1,-0.13,2.02
5183,20.0,-0.318,7.0,20.003,-0.322,6.694,0.3055,-0.92,51.0,-119.22,8.04,2.15,54.0,8.1,-0.13,2.02
5184,20.0,-0.33,7.0,20.01,-0.338,6.697,0.3029,-0.97,51.0,-119.2,8.04,2.15,54.0,8.1,-0.13,2.02
5185,20.0,-0.342,7.0,19.988,-0.368,6.732,0.2695,-1.05,51.13,-119.29,8.04,2.15,54.0,8.1,-0.13,2.02
5186,20.0,-0.354,7.0,20.02,-0.369,6.723,0.2779,-1.05,51.06,-119.18,8.04,2.15,54.0,8.1,-0.13,2.02
5187,20.0,-0.366,7.0,20.005,-0.376,6.71,0.2903,-1.08,51.04,-119.22,8.04,2.15,54.0,8.1,-0.13,2.02
5188,20.0,-0.378,7.0,20.029,-0.353,6.734,0.2689,-1.01,51.09,-119.16,8.04,2.15,54.0,8.1,-0.13,2.02
5189,20.0,-0.39,7.0,20.0,-0.437,6.73,0.2741,-1.25,51.11,-119.25,8.04,2.15,54.0,8.1,-0.13,2.02
5190,20.0,-0.402,7.0,19.993,-0.422,6.684,0.3167,-1.21,50.98,-119.25,8.04,2.15,54.0,8.1,-0.13,2.02
5191,20.0,-0.414,7.0,20.013,-0.399,6.72,0.2803,-1.14,51.06,-119.2,8.04,2.15,54.0,8.1,-0.13,2.02
5192,20.0,-0.426,7.0,20.003,-0.414,6.702,0.2981,-1.19,51.02,-119.22,8.04,3.04,54.0,8.1,-0.13,2.02
5193,20.0,-0.438,7.0,20.0,-0.422,6.73,0.2705,-1.21,51.11,-119.25,8.04,3.04,54.0,8.1,-0.13,2.02
5194,20.0,-0.45,7.0,20.005,-0.491,6.725,0.2779,-1.41,51.09,-119.22,7.15,3.04,54.0,8.1,-0.13,2.02
5195,20.0,-0.462,7.0,19.997,-0.43,6.707,0.2948,-1.23,51.04,-119.25,7.15,3.04,54.0,8.1,-0.13,2.02
5196,20.0,-0.474,7.0,19.977,-0.475,6.671,0.3302,-1.36,50.95,-119.29,7.15,3.04,54.0,8.1,-0.13,2.02
5197,20.0,-0.486,7.0,19.987,-0.521,6.704,0.2982,-1.49,51.04,-119.27,7.15,3.04,54.0,8.1,-0.13,2.02
5198,20.0,-0.498,7.0,19.969,-0.49,6.668,0.3337,-1.41,50.95,-119.31,7.15,3.04,54.0,8.1,-0.13,2.02
5199,20.0,-0.51,7.0,20.014,-0.522,6.751,0.2496,-1.49,51.15,-119.2,7.15,3.04,54.0,8.1,-0.13,2.02
5200,20.0,-0.522,7.0,19.994,-0.522,6.707,0.2931,-1.49,51.04,-119.25,7.15,3.04,54.0,8.1,-0.13,2.02
5201,20.0,-0.534,7.0,20.0,-0.506,6.694,0.3068,-1.45,51.0,-119.22,7.15,3.04,54.0,8.1,-0.13,2.02
5202,20.0,-0.546,7.0,19.999,-0.545,6.694,0.3055,-1.56,51.0,-119.22,7.15,3.04,54.0,8.1,-0.13,2.02
5203,20.0,-0.558,7.0,20.038,-0.538,6.732,0.2716,-1.54,51.06,-119.11,7.15,3.04,54.0,8.1,-0.13,2.02
5204,20.0,-0.57,7.0,19.984,-0.613,6.696,0.307,-1.76,51.02,-119.27,7.15,3.04,54.0,8.1,-0.13,2.02
5205,20.0,-0.582,7.0,19.975,-0.605,6.686,0.3159,-1.74,51.0,-119.29,7.15,3.04,54.0,8.1,-0.13,2.02
5206,20.0,-0.594,7.0,19.965,-0.574,6.652,0.3499,-1.65,50.91,-119.31,7.15,3.04,54.0,8.1,-0.13,2.02
5207,20.0,-0.606,7.0,19.997,-0.606,6.738,0.2624,-1.74,51.13,-119.25,7.15,3.04,54.0,8.1,-0.13,2.02
5208,20.0,-0.618,7.0,20.001,-0.629,6.682,0.3183,-1.8,50.95,-119.2,7.15,3.04,54.0,8.1,-0.13,2.02
5209,20.0,-0.63,7.0,20.021,-0.63,6.726,0.2748,-1.8,51.06,-119.16,7.15,3.04,54.0,8.1,-0.13,2.02
5210,20.0,-0.642,7.0,19.983,-0.675,6.704,0.2982,-1.93,51.04,-119.27,7.15,3.04,54.0,8.1,-0.13,2.02
5211,20.0,-0.654,7.0,19.992,-0.644,6.715,0.2857,-1.85,51.06,-119.25,7.15,3.04,54.0,8.1,-0.13,2.02
5212,20.0,-0.666,7.0,19.993,-0.675,6.73,0.2703,-1.93,51.11,-119.25,7.15,3.04,54.0,8.1,-0.13,2.02
5213,20.0,-0.678,7.0,20.005,-0.668,6.72,0.28,-1.91,51.06,-119.2,7.15,3.04,54.0,8.1,-0.13,2.02
5214,20.0,-0.69,7.0,20.002,-0.691,6.705,0.2951,-1.98,51.02,-119.2,7.15,3.05,54.0,8.1,-0.13,2.02
5215,20.0,-0.702,7.0,20.036,-0.715,6.755,0.2481,-2.04,51.13,-119.11,7.15,3.05,54.0,8.1,-0.13,2.02
5216,20.0,-0.714,7.0,20.024,-0.684,6.713,0.2891,-1.96,51.02,-119.14,7.15,3.05,54.0,8.1,-0.13,2.02
5217,20.0,-0.726,7.0,20.011,-0.722,6.723,0.2771,-2.07,51.06,-119.18,7.15,3.05,54.0,8.1,-0.13,2.02
5218,20.0,-0.738,7.0,20.035,-0.761,6.719,0.284,-2.18,51.02,-119.09,7.15,3.05,54.0,8.1,-0.13,2.02
5219,20.0,-0.75,7.0,20.02,-0.737,6.741,0.2597,-2.11,51.11,-119.16,7.15,3.05,54.0,8.1,-0.13,2.02
5220,20.0,-0.762,7.0,20.04,-0.807,6.714,0.2919,-2.31,51.0,-119.07,7.15,3.05,54.0,8.1,-0.13,2.02
5221,20.0,-0.774,7.0,20.033,-0.761,6.747,0.2554,-2.18,51.11,-119.11,7.15,3.05,54.0,8.1,-0.13,2.02
5222,20.0,-0.786,7.0,20.019,-0.822,6.713,0.2894,-2.35,51.02,-119.14,7.15,3.05,54.0,8.1,-0.13,2.02
5223,20.0,-0.798,7.0,20.0,-0.783,6.713,0.2879,-2.24,51.04,-119.2,7.15,3.05,54.0,8.1,-0.13,2.02
5224,20.0,-0.81,7.0,19.996,-0.806,6.69,0.3106,-2.31,50.98,-119.2,7.15,3.05,54.0,8.1,-0.13,2.02
5225,20.0,-0.822,7.0,20.008,-0.821,6.731,0.2694,-2.35,51.09,-119.18,7.15,3.05,54.0,8.1,-0.13,2.02
5226,20.0,-0.834,7.0,20.02,-0.799,6.713,0.2894,-2.29,51.02,-119.14,7.15,3.05,54.0,8.1,-0.13,2.02
5227,20.0,-0.846,7.0,20.036,-0.823,6.691,0.3117,-2.35,50.93,-119.07,7.15,3.05,54.0,8.1,-0.13,2.02
5228,20.0,-0.858,7.0,20.017,-0.868,6.713,0.2873,-2.48,51.02,-119.14,7.15,3.05,54.0,8.1,-0.13,2.02
5229,20.0,-0.87,7.0,20.033,-0.884,6.734,0.2679,-2.53,51.06,-119.09,7.15,3.05,54.0,8.1,-0.13,2.02
5230,20.0,-0.882,7.0,20.026,-0.915,6.696,0.3067,-2.61,50.95,-119.09,7.15,3.05,54.0,8.1,-0.13,2.02
5231,20.0,-0.894,7.0,20.009,-0.906,6.718,0.2822,-2.59,51.04,-119.16,7.15,3.05,54.0,8.1,-0.13,2.02
5232,20.0,-0.906,7.0,19.988,-0.867,6.702,0.3009,-2.48,51.02,-119.22,7.15,3.05,54.0,8.1,-0.13,2.02
5233,20.0,-0.918,7.0,20.02,-0.945,6.716,0.2858,-2.7,51.02,-119.11,7.15,3.05,54.0,8.1,-0.13,2.02
5234,20.0,-0.93,7.0,20.003,-0.944,6.687,0.3129,-2.7,50.95,-119.16,7.15,3.05,54.0,8.1,-0.13,2.02
5235,20.0,-0.942,7.0,20.007,-0.975,6.726,0.2762,-2.79,51.06,-119.16,7.15,3.05,54.0,8.1,-0.13,2.02
5236,20.0,-0.954,7.0,20.01,-0.975,6.698,0.3029,-2.79,50.98,-119.14,7.15,3.05,54.0,8.1,-0.13,2.02
5237,20.0,-0.966,7.0,19.98,-0.935,6.714,0.2879,-2.68,51.06,-119.25,7.15,3.05,54.0,8.1,-0.13,2.02
5238,20.0,-0.978,7.0,20.019,-0.991,6.724,0.2771,-2.83,51.04,-119.11,7.15,3.05,54.0,8.1,-0.13,2.02
5239,20.0,-0.99,7.0,19.992,-0.974,6.712,0.2882,-2.79,51.04,-119.2,7.15,3.05,54.0,8.1,-0.13,2.02
5240,20.0,-1.002,7.0,20.006,-1.044,6.741,0.2623,-2.99,51.11,-119.16,7.15,3.05,54.0,8.1,-0.13,2.02
5241,20.0,-1.014,7.0,20.04,-1.031,6.74,0.2634,-2.94,51.06,-119.05,7.15,3.05,54.0,8.1,-0.13,2.02
5242,20.0,-1.026,7.0,20.019,-1.03,6.731,0.2692,-2.94,51.06,-119.11,7.16,3.05,54.0,8.1,-0.13,2.02
5243,20.0,-1.038,7.0,19.997,-1.029,6.723,0.2773,-2.94,51.06,-119.18,7.16,3.05,54.0,8.1,-0.13,2.02
5244,20.0,-1.05,7.0,19.97,-1.05,6.684,0.3178,-3.01,50.98,-119.25,7.16,3.05,54.0,8.1,-0.13,2.02
5245,20.0,-1.062,7.0,20.02,-1.076,6.711,0.2897,-3.08,51.0,-119.09,7.16,3.05,54.0,8.1,-0.13,2.02
5246,20.0,-1.074,7.0,20.014,-1.06,6.708,0.2923,-3.03,51.0,-119.11,7.16,3.05,54.0,8.1,-0.13,2.02
5247,20.0,-1.086,7.0,20.007,-1.075,6.713,0.2871,-3.08,51.02,-119.14,7.16,3.05,54.0,8.1,-0.13,2.02
5248,20.0,-1.098,7.0,20.006,-1.137,6.729,0.2742,-3.25,51.06,-119.14,7.16,3.05,54.0,8.1,-0.13,2.02
5249,20.0,-1.11,7.0,20.004,-1.09,6.698,0.3029,-3.12,50.98,-119.14,7.16,3.05,54.0,8.1,-0.13,2.02
5250,20.0,-1.122,7.0,20.004,-1.09,6.698,0.3039,-3.12,50.98,-119.14,7.16,3.05,54.0,8.1,-0.13,2.02
5251,20.0,-1.134,7.0,20.018,-1.107,6.711,0.2907,-3.16,51.0,-119.09,7.16,3.05,54.0,8.1,-0.13,2.02
5252,20.0,-1.146,7.0,20.028,-1.115,6.737,0.2663,-3.19,51.06,-119.07,7.16,3.05,54.0,8.1,-0.13,2.02
5253,20.0,-1.158,7.0,20.019,-1.145,6.734,0.2668,-3.27,51.06,-119.09,7.16,3.05,54.0,8.1,-0.13,2.02
5254,20.0,-1.17,7.0,19.996,-1.167,6.718,0.2821,-3.34,51.04,-119.16,7.16,3.05,54.0,8.1,-0.13,2.02
5255,20.0,-1.182,7.0,20.005,-1.183,6.744,0.2562,-3.38,51.11,-119.14,7.16,3.05,54.0,8.1,-0.13,2.02
5256,20.0,-1.194,7.0,20.005,-1.229,6.759,0.2433,-3.52,51.15,-119.14,7.16,3.05,54.0,8.1,-0.13,2.02
5257,20.0,-1.206,7.0,19.988,-1.174,6.715,0.287,-3.36,51.04,-119.18,7.16,3.05,54.0,8.1,-0.13,2.02
5258,20.0,-1.218,7.0,19.985,-1.228,6.715,0.2855,-3.52,51.04,-119.18,7.16,3.05,54.0,8.1,-0.13,2.02
5259,20.0,-1.23,7.0,19.973,-1.204,6.717,0.2855,-3.45,51.06,-119.22,7.16,3.05,54.0,8.1,-0.13,2.02
5260,20.0,-1.242,7.0,19.975,-1.227,6.697,0.3045,-3.52,51.0,-119.2,7.16,3.05,54.0,8.1,-0.13,2.02
5261,20.0,-1.254,7.0,20.002,-1.306,6.731,0.2736,-3.74,51.06,-119.11,7.16,3.05,54.0,8.1,-0.13,2.02
5262,20.0,-1.266,7.0,19.99,-1.282,6.726,0.2751,-3.67,51.06,-119.16,7.16,3.05,54.0,8.1,-0.13,2.02
5263,20.0,-1.278,7.0,19.998,-1.29,6.736,0.2642,-3.69,51.09,-119.14,7.16,3.05,54.0,8.1,-0.13,2.02
5264,20.0,-1.29,7.0,20.015,-1.276,6.757,0.2437,-3.65,51.13,-119.09,7.16,3.05,54.0,8.1,-0.13,2.02
5265,20.0,-1.302,7.0,19.988,-1.313,6.726,0.275,-3.76,51.06,-119.16,7.16,3.05,54.0,8.1,-0.13,2.02
5266,20.0,-1.314,7.0,19.994,-1.321,6.728,0.2718,-3.78,51.06,-119.14,7.16,3.06,54.0,8.1,-0.13,2.02
5267,20.0,-1.326,7.0,19.986,-1.297,6.71,0.2917,-3.71,51.02,-119.16,7.16,3.06,54.0,8.1,-0.13,2.02
5268,20.0,-1.338,7.0,19.963,-1.326,6.702,0.301,-3.8,51.02,-119.22,7.16,3.06,54.0,8.1,-0.13,2.02
5269,20.0,-1.35,7.0,20.002,-1.367,6.754,0.2464,-3.91,51.13,-119.11,7.16,3.06,54.0,8.1,-0.13,2.02
5270,20.0,-1.362,7.0,20.019,-1.376,6.74,0.2613,-3.93,51.06,-119.05,7.16,3.06,54.0,8.1,-0.13,2.02
5271,20.0,-1.374,7.0,20.032,-1.393,6.746,0.2572,-3.98,51.06,-119.0,7.16,3.06,54.0,8.1,-0.13,2.02
5272,20.0,-1.386,7.0,19.99,-1.382,6.728,0.2719,-3.96,51.06,-119.14,7.16,3.06,54.0,8.1,-0.13,2.02
5273,20.0,-1.398,7.0,20.02,-1.415,6.72,0.2817,-4.04,51.0,-119.03,7.16,3.06,54.0,8.1,-0.13,2.02
5274,20.0,-1.41,7.0,19.991,-1.436,6.716,0.2855,-4.11,51.02,-119.11,7.16,3.06,54.0,8.1,-0.13,2.02
5275,20.0,-1.422,7.0,20.031,-1.408,6.745,0.2568,-4.02,51.06,-119.0,7.16,3.06,54.0,8.1,-0.13,2.02
5276,20.0,-1.434,7.0,19.991,-1.436,6.716,0.2844,-4.11,51.02,-119.11,7.16,3.06,54.0,8.1,-0.13,2.02
5277,20.0,-1.446,7.0,20.02,-1.423,6.719,0.2822,-4.06,51.0,-119.03,7.16,3.06,54.0,8.1,-0.13,2.02
5278,20.0,-1.458,7.0,20.016,-1.438,6.704,0.2971,-4.11,50.95,-119.03,7.16,3.06,54.0,8.1,-0.13,2.02
5279,20.0,-1.47,7.0,20.01,-1.507,6.74,0.2631,-4.31,51.06,-119.05,7.16,3.06,54.0,8.1,-0.13,2.02
5280,20.0,-1.482,7.0,20.013,-1.492,6.712,0.2887,-4.26,50.98,-119.03,7.16,3.06,54.0,8.1,-0.13,2.02
5281,20.0,-1.494,7.0,20.004,-1.491,6.737,0.2633,-4.26,51.06,-119.07,7.17,3.06,54.0,8.1,-0.13,2.02
5282,20.0,-1.506,7.0,20.015,-1.492,6.719,0.2814,-4.26,51.0,-119.03,7.17,3.06,54.0,8.1,-0.13,2.02
5283,20.0,-1.518,7.0,19.98,-1.489,6.713,0.2894,-4.26,51.02,-119.14,7.17,3.06,54.0,8.1,-0.13,2.02
5284,20.0,-1.53,7.0,20.004,-1.568,6.732,0.2708,-4.48,51.04,-119.05,7.17,3.06,54.0,8.1,-0.13,2.02
5285,20.0,-1.542,7.0,19.986,-1.521,6.723,0.2779,-4.35,51.04,-119.11,7.17,3.06,54.0,8.1,-0.13,2.02
5286,20.0,-1.554,7.0,20.028,-1.562,6.756,0.2458,-4.46,51.09,-118.98,7.17,3.06,54.0,8.1,-0.13,2.02
5287,20.0,-1.566,7.0,19.995,-1.567,6.714,0.2865,-4.48,51.0,-119.07,7.17,3.06,54.0,8.1,-0.13,2.02
5288,20.0,-1.578,7.0,20.02,-1.562,6.745,0.256,-4.46,51.06,-119.0,7.17,3.06,54.0,8.1,-0.13,2.02
5289,20.0,-1.59,7.0,20.002,-1.63,6.755,0.2482,-4.66,51.11,-119.05,7.17,3.06,54.0,8.1,-0.13,2.02
5290,20.0,-1.602,7.0,19.987,-1.59,6.718,0.2822,-4.55,51.02,-119.09,7.17,3.06,54.0,8.1,-0.13,2.02
5291,20.0,-1.615,7.0,19.982,-1.59,6.731,0.2709,-4.55,51.06,-119.11,7.17,3.06,54.0,8.1,-0.13,2.02
5292,20.0,-1.627,7.0,20.014,-1.608,6.73,0.2712,-4.59,51.02,-119.0,7.17,3.06,54.0,8.1,-0.13,2.02
5293,20.0,-1.639,7.0,19.99,-1.637,6.721,0.279,-4.68,51.02,-119.07,7.17,3.06,54.0,8.1,-0.13,2.02
5294,20.0,-1.651,7.0,20.013,-1.662,6.753,0.2477,-4.75,51.09,-119.0,7.17,3.06,54.0,8.1,-0.13,2.02
5295,20.0,-1.663,7.0,20.025,-1.655,6.743,0.2581,-4.72,51.04,-118.96,7.17,3.06,54.0,8.1,-0.13,2.02
5296,20.0,-1.675,7.0,19.988,-1.629,6.749,0.2554,-4.66,51.11,-119.09,7.17,3.06,54.0,8.1,-0.13,2.02
5297,20.0,-1.687,7.0,19.971,-1.681,6.751,0.2508,-4.81,51.13,-119.14,7.17,3.06,54.0,8.1,-0.13,2.02
5298,20.0,-1.699,7.0,19.981,-1.69,6.734,0.2672,-4.83,51.06,-119.09,7.17,3.06,54.0,8.1,-0.13,2.02
5299,20.0,-1.711,7.0,20.003,-1.692,6.707,0.294,-4.83,50.95,-119.0,7.17,3.06,54.0,8.1,-0.13,2.02
5300,20.0,-1.723,7.0,20.008,-1.731,6.76,0.2398,-4.94,51.11,-119.0,7.17,3.06,54.0,8.1,-0.13,2.02
5301,20.0,-1.735,7.0,19.979,-1.728,6.741,0.2597,-4.94,51.09,-119.09,7.17,3.06,54.0,8.1,-0.13,2.02
5302,20.0,-1.747,7.0,19.997,-1.753,6.742,0.2579,-5.01,51.06,-119.03,7.17,3.06,54.0,8.1,-0.13,2.02
5303,20.0,-1.759,7.0,19.986,-1.744,6.709,0.2922,-4.99,50.98,-119.05,7.17,3.06,54.0,8.1,-0.13,2.02
5304,20.0,-1.771,7.0,19.972,-1.789,6.734,0.2686,-5.12,51.06,-119.09,7.17,3.07,54.0,8.1,-0.13,2.02
5305,20.0,-1.783,7.0,19.965,-1.82,6.703,0.3016,-5.21,50.98,-119.09,7.17,3.07,54.0,8.1,-0.13,2.02
5306,20.0,-1.795,7.0,20.005,-1.769,6.717,0.2841,-5.05,50.98,-118.98,7.17,3.07,54.0,8.1,-0.13,2.02
5307,20.0,-1.807,7.0,20.046,-1.827,6.757,0.2477,-5.21,51.04,-118.85,7.17,3.07,54.0,8.1,-0.13,2.02
5308,20.0,-1.819,7.0,20.02,-1.801,6.746,0.2555,-5.14,51.04,-118.94,7.17,3.07,54.0,8.1,-0.13,2.02
5309,20.0,-1.831,7.0,20.02,-1.84,6.769,0.232,-5.25,51.11,-118.94,7.17,3.07,54.0,8.1,-0.13,2.02
5310,20.0,-1.843,7.0,20.014,-1.824,6.766,0.2351,-5.21,51.11,-118.96,7.18,3.07,54.0,8.1,-0.13,2.02
5311,20.0,-1.855,7.0,19.992,-1.807,6.742,0.2625,-5.16,51.06,-119.03,7.18,3.07,54.0,8.1,-0.13,2.02
5312,20.0,-1.867,7.0,20.004,-1.885,6.735,0.2654,-5.38,51.02,-118.96,7.18,3.07,54.0,8.1,-0.13,2.02
5313,20.0,-1.879,7.0,20.017,-1.902,6.741,0.2606,-5.43,51.02,-118.92,7.18,3.07,54.0,8.1,-0.13,2.02
5314,20.0,-1.891,7.0,20.007,-1.87,6.7,0.3012,-5.34,50.91,-118.94,7.18,3.07,54.0,8.1,-0.13,2.02
5315,20.0,-1.903,7.0,19.975,-1.913,6.696,0.3054,-5.47,50.93,-119.03,7.18,3.07,54.0,8.1,-0.13,2.02
5316,20.0,-1.915,7.0,19.987,-1.914,6.686,0.3142,-5.47,50.89,-118.98,7.18,3.07,54.0,8.1,-0.13,2.02
5317,20.0,-1.927,7.0,19.951,-1.965,6.703,0.3039,-5.62,50.98,-119.09,7.18,3.07,54.0,8.1,-0.13,2.02
5318,20.0,-1.939,7.0,19.977,-1.952,6.691,0.3102,-5.58,50.91,-119.0,7.18,3.07,54.0,8.1,-0.13,2.02
5319,20.0,-1.951,7.0,19.987,-1.953,6.709,0.2912,-5.58,50.95,-118.98,7.18,3.07,54.0,8.1,-0.13,2.02
5320,20.0,-1.963,7.0,19.975,-1.991,6.699,0.3038,-5.69,50.93,-119.0,7.18,3.07,54.0,8.1,-0.13,2.02
5321,20.0,-1.975,7.0,20.004,-1.962,6.695,0.3057,-5.6,50.89,-118.92,7.18,3.07,54.0,8.1,-0.13,2.02
5322,20.0,-1.987,7.0,20.023,-1.964,6.731,0.2707,-5.6,50.98,-118.87,7.18,3.07,54.0,8.1,-0.13,2.02
5323,20.0,-1.999,7.0,20.021,-2.011,6.754,0.2469,-5.73,51.04,-118.87,7.18,3.07,54.0,8.1,-0.13,2.02
5324,20.0,-2.011,7.0,20.014,-1.994,6.736,0.2649,-5.69,51.0,-118.89,7.18,3.07,54.0,8.1,-0.13,2.02
5325,20.0,-2.023,7.0,20.001,-2.04,6.682,0.3185,-5.82,50.84,-118.89,7.18,3.07,54.0,8.1,-0.13,2.02
5326,20.0,-2.035,7.0,20.013,-2.064,6.731,0.2708,-5.89,50.98,-118.87,7.18,3.07,54.0,8.1,-0.13,2.02
5327,20.0,-2.047,7.0,20.033,-2.027,6.752,0.2506,-5.78,51.02,-118.83,7.18,3.07,54.0,8.1,-0.13,2.02
5328,20.0,-2.059,7.0,20.001,-2.055,6.741,0.2593,-5.87,51.02,-118.92,7.18,3.07,54.0,8.1,-0.13,2.02
5329,20.0,-2.071,7.0,19.979,-2.068,6.689,0.312,-5.91,50.89,-118.96,7.18,3.07,54.0,8.1,-0.13,2.02
5330,20.0,-2.083,7.0,20.011,-2.079,6.731,0.2692,-5.93,50.98,-118.87,7.18,3.07,54.0,8.1,-0.13,2.02
5331,20.0,-2.095,7.0,19.994,-2.109,6.725,0.2752,-6.02,50.98,-118.92,7.18,3.07,54.0,8.1,-0.13,2.02
5332,20.0,-2.107,7.0,20.003,-2.063,6.713,0.2906,-5.89,50.93,-118.89,7.18,3.07,54.0,8.1,-0.13,2.02
5333,20.0,-2.119,7.0,20.0,-2.078,6.748,0.2549,-5.93,51.04,-118.92,7.18,3.07,54.0,8.1,-0.13,2.02
5334,20.0,-2.131,7.0,19.986,-2.131,6.738,0.2627,-6.09,51.02,-118.94,7.18,3.07,54.0,8.1,-0.13,2.02
5335,20.0,-2.143,7.0,19.994,-2.163,6.72,0.2805,-6.17,50.95,-118.89,7.19,3.08,54.0,8.1,-0.13,2.02
5336,20.0,-2.155,7.0,20.012,-2.149,6.741,0.2588,-6.13,51.0,-118.85,7.19,3.08,54.0,8.1,-0.13,2.02
5337,20.0,-2.167,7.0,20.006,-2.157,6.711,0.2896,-6.15,50.91,-118.85,7.19,3.08,54.0,8.1,-0.13,2.02
5338,20.0,-2.179,7.0,19.997,-2.21,6.731,0.271,-6.31,50.98,-118.87,7.19,3.08,54.0,8.1,-0.13,2.02
5339,20.0,-2.191,7.0,20.007,-2.195,6.741,0.2587,-6.26,51.0,-118.85,7.19,3.08,54.0,8.1,-0.13,2.02
5340,20.0,-2.203,7.0,19.973,-2.223,6.714,0.2875,-6.35,50.95,-118.94,7.19,3.08,54.0,8.1,-0.13,2.02
5341,20.0,-2.215,7.0,20.006,-2.18,6.769,0.2333,-6.22,51.09,-118.87,7.19,3.08,54.0,8.1,-0.13,2.02
5342,20.0,-2.227,7.0,20.006,-2.203,6.741,0.2598,-6.28,51.0,-118.85,7.19,3.08,54.0,8.1,-0.13,2.02
5343,20.0,-2.239,7.0,19.973,-2.254,6.738,0.2643,-6.44,51.02,-118.94,7.19,3.08,54.0,8.1,-0.13,2.02
5344,20.0,-2.251,7.0,20.013,-2.227,6.716,0.285,-6.35,50.91,-118.81,7.19,3.08,54.0,8.1,-0.13,2.02
5345,20.0,-2.263,7.0,19.984,-2.271,6.736,0.2651,-6.48,51.0,-118.89,7.19,3.08,54.0,8.1,-0.13,2.02
5346,20.0,-2.275,7.0,19.987,-2.294,6.731,0.2703,-6.55,50.98,-118.87,7.19,3.08,54.0,8.1,-0.13,2.02
5347,20.0,-2.287,7.0,19.963,-2.276,6.735,0.2682,-6.5,51.02,-118.96,7.19,3.08,54.0,8.1,-0.13,2.02
5348,20.0,-2.299,7.0,19.999,-2.311,6.729,0.2716,-6.59,50.95,-118.83,7.19,3.08,54.0,8.1,-0.13,2.02
5349,20.0,-2.311,7.0,19.998,-2.264,6.733,0.2705,-6.46,50.98,-118.85,7.19,3.08,54.0,8.1,-0.13,2.02
5350,20.0,-2.323,7.0,20.005,-2.32,6.688,0.312,-6.61,50.82,-118.78,7.19,3.08,54.0,8.1,-0.13,2.02
5351,20.0,-2.335,7.0,19.997,-2.303,6.713,0.2886,-6.57,50.91,-118.83,7.19,3.08,54.0,8.1,-0.13,2.02
5352,20.0,-2.347,7.0,20.021,-2.345,6.681,0.3195,-6.68,50.78,-118.72,7.19,3.08,54.0,8.1,-0.13,2.02
5353,20.0,-2.359,7.0,20.005,-2.382,6.734,0.2667,-6.79,50.95,-118.78,7.19,3.08,54.0,8.1,-0.13,2.02
5354,20.0,-2.371,7.0,19.998,-2.381,6.688,0.3122,-6.79,50.82,-118.78,7.19,3.08,54.0,8.1,-0.13,2.02
5355,20.0,-2.383,7.0,19.992,-2.388,6.701,0.2996,-6.81,50.87,-118.81,7.19,3.08,54.0,8.1,-0.13,2.02
5356,20.0,-2.395,7.0,20.002,-2.405,6.691,0.3093,-6.86,50.82,-118.76,7.2,3.08,54.0,8.1,-0.13,2.02
5357,20.0,-2.407,7.0,19.956,-2.415,6.658,0.3448,-6.9,50.78,-118.89,7.2,3.08,54.0,8.1,-0.13,2.02
5358,20.0,-2.419,7.0,19.975,-2.417,6.702,0.2986,-6.9,50.89,-118.85,7.2,3.08,54.0,8.1,-0.13,2.02
5359,20.0,-2.431,7.0,19.985,-2.418,6.721,0.28,-6.9,50.93,-118.83,7.2,3.08,54.0,8.1,-0.13,2.02
5360,20.0,-2.443,7.0,20.019,-2.446,6.699,0.3012,-6.97,50.82,-118.7,7.2,3.08,54.0,8.1,-0.13,2.02
5361,20.0,-2.455,7.0,20.008,-2.429,6.701,0.2999,-6.92,50.84,-118.74,7.2,3.08,54.0,8.1,-0.13,2.02
5362,20.0,-2.467,7.0,20.053,-2.45,6.75,0.2564,-6.97,50.93,-118.61,7.2,3.09,54.0,8.1,-0.13,2.02
5363,20.0,-2.479,7.0,20.002,-2.522,6.696,0.3066,-7.19,50.82,-118.72,7.2,3.09,54.0,8.1,-0.13,2.02
5364,20.0,-2.491,7.0,20.017,-2.492,6.679,0.3215,-7.1,50.76,-118.67,7.2,3.09,54.0,8.1,-0.13,2.02
5365,20.0,-2.503,7.0,20.021,-2.516,6.725,0.2757,-7.16,50.89,-118.67,7.2,3.09,54.0,8.1,-0.13,2.02
5366,20.0,-2.515,7.0,20.015,-2.531,6.746,0.2553,-7.21,50.95,-118.7,7.2,3.09,54.0,8.1,-0.13,2.02
5367,20.0,-2.527,7.0,20.021,-2.532,6.697,0.3035,-7.21,50.8,-118.65,7.2,3.09,54.0,8.1,-0.13,2.02
5368,20.0,-2.539,7.0,20.009,-2.491,6.72,0.2846,-7.1,50.89,-118.72,7.2,3.09,54.0,8.1,-0.13,2.02
5369,20.0,-2.551,7.0,20.036,-2.518,6.739,0.2656,-7.16,50.91,-118.63,7.2,3.09,54.0,8.1,-0.13,2.02
5370,20.0,-2.563,7.0,20.002,-2.537,6.712,0.2894,-7.23,50.87,-118.72,7.2,3.09,54.0,8.1,-0.13,2.02
5371,20.0,-2.575,7.0,19.989,-2.567,6.693,0.307,-7.32,50.82,-118.74,7.2,3.09,54.0,8.1,-0.13,2.02
